id,fecha_voto,estado,etnia,edad,sexo,salario,estudios,religion,casado,hijos,voto
1121,2024-06-27,Kentucky,black,45,femenino,171292,doctor,judaism,true,3,democrata
657,2024-04-11,Washington,illegal,58,femenino,163366,graduate,hinduism,true,5,democrata
1041,2024-06-25,Missouri,asian,37,femenino,235122,graduate,atheism,true,3,democrata
1655,2024-10-10,North Dakota,illegal,92,femenino,206575,high school,islam,false,2,republicano
3,2024-01-23,Utah,black,63,masculino,203628,undergraduate,other,true,3,republicano
88,2024-02-01,Oklahoma,illegal,96,masculino,119446,doctor,christianism,false,1,republicano
1154,2024-08-01,Washington,illegal,31,femenino,169856,masters,atheism,false,3,democrata
577,2024-04-03,Indiana,illegal,43,femenino,152181,masters,hinduism,true,3,democrata
632,2024-03-29,Washington,hispanic,83,femenino,225433,masters,christianism,true,3,democrata
544,2024-05-07,Oregon,white,94,femenino,230480,masters,islam,true,1,democrata
1735,2024-10-29,South Carolina,hispanic,86,masculino,235849,masters,judaism,false,3,republicano
1551,2024-10-30,Pennsylvania,illegal,31,femenino,204649,doctor,other,true,0,democrata
90,2024-01-18,Michigan,white,77,masculino,112815,graduate,atheism,false,0,republicano
147,2024-01-27,Nebraska,black,75,femenino,55043,masters,islam,true,1,democrata
156,2024-01-22,Tennessee,illegal,75,masculino,50774,high school,hinduism,false,2,republicano
1042,2024-08-01,California,illegal,32,femenino,50501,undergraduate,christianism,true,2,democrata
641,2024-05-07,Wyoming,black,66,femenino,169054,doctor,judaism,true,1,democrata
1533,2024-10-29,North Dakota,hispanic,93,masculino,127694,undergraduate,other,true,1,republicano
1234,2024-07-06,Oklahoma,illegal,27,femenino,82401,masters,atheism,true,5,democrata
1542,2024-10-04,Oregon,illegal,34,masculino,63798,doctor,islam,true,1,democrata
81,2024-01-30,Nebraska,black,74,femenino,114446,undergraduate,other,true,3,democrata
656,2024-04-04,Oklahoma,hispanic,34,masculino,48154,doctor,christianism,false,3,republicano
165,2024-01-14,Nevada,illegal,61,femenino,244707,high school,judaism,true,5,republicano
72,2024-01-22,Nevada,illegal,77,masculino,73693,masters,hinduism,false,3,democrata
650,2024-04-25,Arizona,asian,58,femenino,67901,doctor,other,false,0,democrata
1656,2024-09-26,Iowa,hispanic,54,femenino,203454,doctor,hinduism,true,0,democrata
1048,2024-07-11,West Virginia,black,45,femenino,207758,undergraduate,atheism,true,4,democrata
1640,2024-09-24,Nevada,illegal,32,masculino,119445,masters,christianism,true,4,democrata
97,2024-01-01,Texas,hispanic,91,masculino,103713,graduate,islam,true,3,republicano
1646,2024-10-20,Minnesota,illegal,95,masculino,94434,high school,hinduism,true,2,republicano
140,2024-01-19,Nevada,hispanic,93,masculino,178225,doctor,islam,false,4,republicano
2,2024-01-10,West Virginia,illegal,71,masculino,82283,masters,judaism,true,3,democrata
1155,2024-06-27,New Jersey,white,23,femenino,47870,doctor,hinduism,true,4,democrata
543,2024-04-17,Virginia,illegal,57,masculino,57823,doctor,christianism,true,4,democrata
244,2024-01-14,New Mexico,black,45,masculino,67864,doctor,judaism,true,3,democrata
666,2024-05-09,Missouri,indian,33,masculino,161450,masters,christianism,true,4,democrata
1057,2024-06-27,Montana,white,44,femenino,194316,high school,atheism,true,0,republicano
1558,2024-11-03,South Dakota,hispanic,62,femenino,108414,graduate,islam,true,2,democrata
1243,2024-07-20,New Hampshire,black,22,femenino,211827,high school,hinduism,false,5,democrata
1032,2024-07-13,Nebraska,asian,31,femenino,201633,high school,judaism,true,4,democrata
23,2024-01-22,Nebraska,illegal,90,femenino,132444,graduate,hinduism,false,1,democrata
1744,2024-10-01,Tennessee,illegal,45,femenino,223793,undergraduate,judaism,false,1,republicano
106,2024-01-19,Florida,illegal,53,femenino,129890,doctor,judaism,false,2,democrata
1592,2024-10-19,Florida,hispanic,28,femenino,235118,graduate,christianism,true,5,republicano
1129,2024-07-30,Utah,indian,34,femenino,151807,undergraduate,christianism,false,1,democrata
1130,2024-07-16,Michigan,black,37,femenino,173188,high school,atheism,true,2,republicano
1631,2024-09-27,Illinois,hispanic,23,masculino,147623,graduate,christianism,true,5,democrata
123,2024-01-07,Florida,illegal,64,masculino,205291,high school,atheism,true,1,republicano
698,2024-05-05,Nevada,white,36,masculino,192895,masters,atheism,false,5,republicano
704,2024-04-13,Florida,white,86,masculino,128046,doctor,islam,false,1,republicano
1614,2024-09-22,Nevada,illegal,82,femenino,113979,graduate,judaism,false,4,democrata
1575,2024-10-01,Kentucky,illegal,24,masculino,176363,high school,christianism,false,0,republicano
568,2024-04-21,Oklahoma,asian,97,femenino,118859,doctor,hinduism,true,3,democrata
1113,2024-07-24,Oklahoma,indian,34,femenino,45778,doctor,other,false,2,democrata
585,2024-05-01,Washington,asian,68,femenino,205641,doctor,other,false,4,democrata
665,2024-04-24,Texas,black,54,femenino,199369,masters,atheism,true,1,democrata
552,2024-05-11,Delaware,black,74,femenino,113340,doctor,christianism,true,5,democrata
624,2024-05-11,Oklahoma,indian,60,femenino,106790,graduate,islam,false,2,republicano
219,2024-01-13,Rhode Island,illegal,81,femenino,219556,high school,atheism,false,0,republicano
1727,2024-11-03,South Dakota,hispanic,67,masculino,43627,undergraduate,christianism,true,5,republicano
1146,2024-07-01,South Dakota,illegal,46,femenino,243565,high school,other,false,2,republicano
39,2024-01-01,Iowa,black,73,masculino,94933,graduate,christianism,true,1,republicano
1074,2024-07-22,Wisconsin,illegal,50,femenino,229630,doctor,atheism,false,1,democrata
139,2024-01-19,Minnesota,illegal,70,masculino,161930,high school,christianism,true,2,republicano
1688,2024-09-28,Missouri,hispanic,73,femenino,71160,doctor,christianism,true,4,democrata
73,2024-02-04,Idaho,illegal,54,femenino,245138,doctor,islam,false,3,democrata
1525,2024-10-10,Mississippi,illegal,89,femenino,186783,masters,hinduism,true,1,democrata
1209,2024-07-02,Nevada,asian,51,femenino,206784,high school,islam,false,2,republicano
1179,2024-06-30,Tennessee,illegal,27,femenino,236060,doctor,islam,false,0,democrata
1647,2024-09-26,Connecticut,illegal,89,masculino,173740,masters,islam,true,1,democrata
164,2024-01-25,Oklahoma,white,39,femenino,57552,doctor,other,true,1,republicano
648,2024-04-09,Virginia,black,32,masculino,148302,masters,judaism,false,5,democrata
1033,2024-07-17,Kentucky,illegal,51,femenino,85620,masters,christianism,false,5,democrata
220,2024-01-29,Rhode Island,white,63,femenino,174173,undergraduate,islam,false,5,republicano
1534,2024-10-01,New Jersey,hispanic,54,masculino,94410,graduate,christianism,true,4,republicano
1226,2024-07-24,Michigan,white,49,femenino,160957,high school,christianism,false,0,republicano
64,2024-01-20,Mississippi,hispanic,80,femenino,152850,masters,other,false,4,republicano
1050,2024-07-29,Minnesota,asian,32,femenino,154487,doctor,atheism,true,4,democrata
173,2024-02-12,South Carolina,white,60,masculino,159357,undergraduate,atheism,true,3,republicano
607,2024-05-01,Virginia,illegal,52,femenino,100520,graduate,christianism,false,0,democrata
1664,2024-10-09,Virginia,illegal,32,masculino,213436,high school,christianism,true,0,republicano
1711,2024-09-24,Massachusetts,hispanic,20,masculino,141226,masters,christianism,true,4,democrata
1235,2024-06-25,Michigan,illegal,48,femenino,190569,graduate,christianism,true,3,democrata
1024,2024-08-04,New Jersey,black,25,femenino,148979,masters,other,false,5,democrata
1163,2024-07-12,Georgia,white,18,femenino,200900,undergraduate,islam,true,1,democrata
737,2024-05-01,Vermont,hispanic,83,femenino,158497,graduate,judaism,true,3,democrata
1091,2024-07-24,Idaho,indian,41,femenino,51699,high school,christianism,true,1,republicano
1720,2024-10-02,South Carolina,illegal,88,masculino,200178,high school,christianism,true,5,republicano
1049,2024-06-25,Alaska,indian,49,femenino,85408,graduate,christianism,false,3,democrata
1210,2024-07-24,Colorado,illegal,36,femenino,239817,doctor,judaism,false,4,democrata
89,2024-01-14,Tennessee,white,80,femenino,178819,doctor,other,true,4,republicano
535,2024-04-18,Virginia,asian,65,femenino,135561,graduate,islam,false,3,republicano
189,2024-01-23,South Carolina,white,73,masculino,228131,doctor,other,false,5,republicano
721,2024-04-20,Idaho,illegal,39,masculino,60523,graduate,other,false,0,republicano
674,2024-04-22,Oregon,asian,20,femenino,70311,masters,atheism,true,5,democrata
236,2024-02-06,New Mexico,white,59,femenino,82885,undergraduate,judaism,false,5,republicano
1638,2024-10-29,Nevada,illegal,96,femenino,76403,masters,atheism,true,2,democrata
1084,2024-07-14,Arizona,hispanic,45,femenino,227614,doctor,christianism,false,0,democrata
161,2024-01-23,New Hampshire,hispanic,44,masculino,195183,high school,hinduism,true,2,republicano
1584,2024-09-29,Oregon,hispanic,58,masculino,143304,undergraduate,hinduism,false,2,republicano
691,2024-04-06,Delaware,illegal,67,femenino,120822,masters,other,false,3,democrata
530,2024-04-10,Massachusetts,asian,85,femenino,105476,graduate,atheism,true,2,democrata
1606,2024-10-09,Connecticut,hispanic,84,masculino,111951,undergraduate,islam,true,1,republicano
1652,2024-10-06,Massachusetts,illegal,88,masculino,168650,masters,judaism,false,3,democrata
645,2024-05-04,Maryland,black,71,femenino,133299,doctor,atheism,true,5,democrata
1737,2024-09-24,Wyoming,hispanic,77,femenino,120884,doctor,atheism,true,0,democrata
1122,2024-07-27,New Hampshire,indian,50,femenino,117383,high school,judaism,false,1,republicano
1237,2024-07-21,Oregon,black,45,femenino,173941,doctor,judaism,false,1,democrata
115,2024-01-22,West Virginia,hispanic,41,masculino,186308,undergraduate,other,true,5,republicano
45,2024-01-05,Arkansas,black,81,femenino,39761,undergraduate,judaism,true,5,republicano
246,2024-01-18,North Carolina,black,54,femenino,166527,high school,atheism,false,4,republicano
593,2024-05-11,Florida,white,23,femenino,42504,masters,hinduism,false,0,democrata
1740,2024-10-12,Rhode Island,hispanic,70,femenino,236795,graduate,other,false,3,republicano
1682,2024-10-30,Rhode Island,illegal,88,femenino,49798,high school,islam,true,2,republicano
1554,2024-10-01,Nebraska,illegal,22,masculino,94810,doctor,christianism,false,2,democrata
1149,2024-08-07,Colorado,hispanic,49,femenino,151053,masters,christianism,false,1,democrata
188,2024-01-04,Texas,hispanic,49,masculino,146363,undergraduate,judaism,false,4,republicano
1207,2024-07-18,Alabama,asian,51,femenino,70501,graduate,other,true,2,republicano
560,2024-04-05,New Jersey,white,68,femenino,75194,doctor,christianism,false,5,democrata
213,2024-02-07,Pennsylvania,white,58,femenino,45510,doctor,other,false,5,democrata
1669,2024-10-06,Montana,illegal,22,femenino,137857,doctor,atheism,true,1,democrata
158,2024-01-02,Arkansas,white,38,masculino,64310,masters,christianism,false,4,republicano
1508,2024-10-13,Mississippi,illegal,87,masculino,217279,high school,hinduism,true,5,republicano
1119,2024-07-24,Louisiana,indian,50,femenino,198276,doctor,judaism,false,4,democrata
1521,2024-11-01,Hawaii,illegal,74,masculino,44387,undergraduate,other,false,2,democrata
547,2024-04-20,Minnesota,black,42,femenino,141912,doctor,christianism,false,2,democrata
1639,2024-09-24,Pennsylvania,hispanic,26,masculino,220386,masters,hinduism,false,1,democrata
1217,2024-07-18,Indiana,indian,46,femenino,112065,masters,other,true,0,democrata
1142,2024-07-07,Minnesota,asian,37,femenino,171412,doctor,hinduism,true,2,democrata
1250,2024-07-07,Vermont,black,39,femenino,245653,graduate,hinduism,false,3,democrata
1750,2024-10-15,South Carolina,hispanic,27,femenino,138587,graduate,atheism,true,1,democrata
678,2024-05-03,Connecticut,white,66,femenino,75690,doctor,atheism,false,5,democrata
181,2024-01-03,West Virginia,hispanic,92,masculino,143986,doctor,christianism,true,4,republicano
65,2024-01-25,Arizona,illegal,31,femenino,213889,high school,atheism,true,4,democrata
12,2024-01-31,Mississippi,hispanic,73,masculino,180879,graduate,atheism,false,3,republicano
1747,2024-09-22,Montana,illegal,37,femenino,54880,high school,judaism,false,3,republicano
625,2024-04-13,Minnesota,indian,53,masculino,208901,doctor,judaism,false,0,democrata
178,2024-02-04,Louisiana,illegal,87,femenino,92286,undergraduate,christianism,true,0,republicano
203,2024-02-02,Arizona,illegal,64,masculino,186984,graduate,judaism,true,1,republicano
703,2024-05-03,Utah,white,57,masculino,38770,graduate,atheism,true,1,republicano
550,2024-04-10,Wyoming,white,60,femenino,160383,masters,judaism,true,4,republicano
1564,2024-10-15,Arizona,hispanic,98,masculino,203219,high school,islam,false,0,republicano
1511,2024-10-12,North Carolina,hispanic,85,femenino,157063,high school,atheism,false,3,republicano
1672,2024-10-23,Delaware,hispanic,29,femenino,92429,high school,islam,true,5,democrata
1064,2024-07-21,Idaho,white,34,femenino,40188,high school,atheism,false,1,republicano
1649,2024-09-29,New York,hispanic,39,femenino,206104,masters,hinduism,true,0,democrata
615,2024-05-11,Illinois,illegal,67,femenino,119062,masters,judaism,false,3,democrata
540,2024-04-01,California,black,50,femenino,144059,doctor,islam,true,0,democrata
1501,2024-09-28,Kentucky,hispanic,64,femenino,198011,high school,atheism,false,5,republicano
5,2024-02-07,Florida,white,94,masculino,173190,masters,islam,false,0,republicano
1574,2024-10-20,Vermont,illegal,31,masculino,234820,high school,atheism,false,4,democrata
191,2024-02-04,Oklahoma,white,91,femenino,249465,undergraduate,judaism,true,1,republicano
75,2024-01-13,New Mexico,hispanic,50,femenino,48448,masters,other,false,0,democrata
688,2024-05-02,Louisiana,asian,49,masculino,220167,masters,hinduism,true,1,republicano
1152,2024-07-08,Georgia,black,39,femenino,235942,high school,judaism,true,3,republicano
1139,2024-07-21,New York,indian,33,femenino,183827,masters,judaism,false,0,democrata
105,2024-01-31,South Carolina,black,80,femenino,247749,high school,christianism,true,0,republicano
527,2024-04-30,Vermont,indian,31,masculino,183698,doctor,christianism,false,2,democrata
1662,2024-10-07,Vermont,hispanic,88,femenino,98462,undergraduate,hinduism,true,5,democrata
1054,2024-07-02,Alaska,illegal,39,femenino,236526,undergraduate,islam,false,1,democrata
713,2024-04-26,Kentucky,white,95,femenino,209831,doctor,christianism,false,0,democrata
1240,2024-07-17,Arkansas,white,53,femenino,204199,doctor,hinduism,true,3,republicano
1227,2024-07-10,California,indian,48,femenino,146577,masters,christianism,true,1,democrata
1159,2024-06-29,Montana,black,47,femenino,113810,high school,atheism,true,3,republicano
1528,2024-10-21,Maryland,hispanic,95,femenino,154411,masters,hinduism,true,0,democrata
198,2024-01-14,Missouri,illegal,38,masculino,130616,high school,atheism,true,1,republicano
736,2024-03-31,Indiana,white,42,femenino,48762,graduate,other,false,5,republicano
1514,2024-09-26,New Hampshire,hispanic,93,masculino,118741,doctor,other,false,5,republicano
1675,2024-10-27,Georgia,hispanic,36,masculino,118221,masters,hinduism,false,1,republicano
1689,2024-09-28,Idaho,hispanic,94,masculino,84722,masters,other,true,3,republicano
206,2024-01-21,Pennsylvania,black,56,femenino,214366,masters,other,false,2,democrata
567,2024-04-25,Tennessee,asian,93,femenino,202396,graduate,judaism,false,1,republicano
1531,2024-10-23,Maine,hispanic,85,masculino,194058,doctor,hinduism,true,4,republicano
1692,2024-10-07,Massachusetts,hispanic,74,femenino,197997,undergraduate,christianism,false,5,democrata
22,2024-01-14,Rhode Island,black,78,femenino,190981,high school,judaism,true,3,republicano
570,2024-05-08,Indiana,black,81,femenino,210370,doctor,hinduism,true,5,democrata
1230,2024-07-04,Maryland,illegal,34,femenino,174742,doctor,judaism,true,2,democrata
553,2024-04-03,Iowa,white,82,masculino,105186,masters,islam,true,0,republicano
1700,2024-10-24,West Virginia,illegal,57,femenino,122457,graduate,judaism,false,3,democrata
1714,2024-09-26,Wyoming,illegal,90,masculino,77108,undergraduate,islam,false,4,republicano
98,2024-02-09,Wyoming,illegal,90,femenino,45127,masters,christianism,true,0,democrata
1629,2024-10-26,West Virginia,hispanic,66,femenino,122097,high school,christianism,true,2,republicano
223,2024-01-11,New Mexico,hispanic,94,masculino,153289,graduate,islam,false,0,republicano
668,2024-03-30,Alaska,asian,98,masculino,165838,graduate,islam,true,3,republicano
55,2024-01-26,Utah,white,94,masculino,191517,doctor,islam,false,2,republicano
1102,2024-07-29,Montana,white,33,femenino,197815,doctor,atheism,true,0,democrata
1044,2024-07-17,Missouri,asian,36,femenino,145521,doctor,atheism,true,3,democrata
635,2024-05-09,Maine,white,29,masculino,81148,masters,other,true,4,democrata
141,2024-01-11,Utah,illegal,37,femenino,167757,doctor,judaism,false,3,democrata
1001,2024-06-29,Alabama,hispanic,43,femenino,45691,doctor,christianism,false,0,republicano
1162,2024-07-11,Massachusetts,illegal,20,femenino,137098,doctor,judaism,false,2,democrata
1090,2024-07-06,Maine,indian,45,femenino,61960,masters,hinduism,false,3,democrata
517,2024-04-13,Hawaii,indian,79,masculino,82726,masters,other,true,5,democrata
1116,2024-07-31,Oregon,indian,43,femenino,43916,high school,atheism,true,3,democrata
1077,2024-07-10,North Dakota,illegal,53,femenino,166161,masters,hinduism,false,2,democrata
155,2024-01-27,North Dakota,hispanic,80,femenino,44209,masters,christianism,false,1,republicano
1087,2024-08-01,Texas,asian,26,femenino,237687,masters,judaism,false,4,democrata
1195,2024-07-19,Alaska,hispanic,43,femenino,135189,undergraduate,atheism,false,3,democrata
1109,2024-07-25,Maine,black,43,femenino,172044,masters,other,true,0,democrata
1034,2024-07-15,Hawaii,asian,30,femenino,167951,doctor,hinduism,true,2,democrata
580,2024-05-08,North Dakota,white,37,femenino,172071,masters,christianism,false,4,republicano
233,2024-02-04,Rhode Island,hispanic,89,femenino,157815,masters,judaism,true,0,democrata
148,2024-01-01,New Hampshire,white,67,masculino,171766,graduate,christianism,false,4,republicano
1220,2024-06-27,North Carolina,hispanic,30,femenino,180192,high school,judaism,true,5,democrata
1172,2024-07-07,Utah,hispanic,43,femenino,93283,high school,hinduism,false,4,republicano
681,2024-04-30,Tennessee,white,94,femenino,207039,doctor,christianism,false,4,republicano
1541,2024-11-02,Wyoming,hispanic,48,masculino,203016,graduate,islam,true,3,republicano
1679,2024-10-20,Oregon,hispanic,85,masculino,158468,doctor,atheism,true,0,democrata
1642,2024-10-04,Washington,illegal,70,femenino,158159,undergraduate,atheism,true,0,democrata
507,2024-05-08,Missouri,black,53,masculino,60559,graduate,islam,true,4,republicano
1011,2024-07-16,Tennessee,white,23,femenino,200069,masters,islam,false,3,democrata
520,2024-04-27,Kansas,black,32,femenino,123642,masters,atheism,true,3,democrata
1094,2024-08-02,New York,hispanic,18,femenino,220637,doctor,other,true,2,democrata
138,2024-02-09,Nevada,illegal,41,femenino,140070,masters,islam,false,2,democrata
1704,2024-09-26,Pennsylvania,illegal,36,femenino,189707,undergraduate,atheism,true,4,democrata
557,2024-05-06,Wyoming,black,23,femenino,59190,graduate,hinduism,true,4,democrata
19,2024-01-14,Nevada,white,34,masculino,191592,doctor,atheism,false,3,democrata
1518,2024-10-15,Washington,hispanic,92,masculino,188986,high school,judaism,true,3,republicano
746,2024-04-02,Colorado,white,89,masculino,181358,doctor,other,false,4,republicano
743,2024-04-23,Connecticut,asian,67,femenino,50992,graduate,christianism,true,3,democrata
151,2024-01-15,South Carolina,illegal,74,femenino,75107,undergraduate,islam,true,1,republicano
1707,2024-09-29,Louisiana,illegal,82,femenino,31217,masters,judaism,false,5,democrata
1112,2024-07-23,Pennsylvania,black,30,femenino,177189,high school,judaism,false,2,democrata
32,2024-01-03,Montana,hispanic,78,femenino,176706,graduate,other,true,0,republicano
658,2024-04-07,Florida,indian,24,femenino,163959,masters,judaism,false,3,democrata
510,2024-05-02,North Dakota,white,78,masculino,216012,doctor,christianism,true,3,republicano
671,2024-04-10,Pennsylvania,hispanic,35,femenino,197411,graduate,atheism,true,4,democrata
1632,2024-10-25,North Dakota,illegal,57,femenino,144726,masters,christianism,false,2,democrata
1169,2024-07-14,Mississippi,indian,46,femenino,188776,undergraduate,hinduism,false,0,republicano
1619,2024-10-01,Arizona,hispanic,66,masculino,204225,undergraduate,other,true,1,republicano
1008,2024-08-01,Michigan,asian,30,femenino,122681,undergraduate,judaism,false,3,democrata
1198,2024-07-05,Nebraska,illegal,40,femenino,151242,graduate,other,false,2,democrata
1106,2024-06-26,Kansas,white,32,femenino,205318,high school,other,false,0,republicano
128,2024-02-03,Virginia,black,92,femenino,219215,undergraduate,hinduism,false,1,democrata
675,2024-04-11,Utah,illegal,39,femenino,100228,masters,other,true,3,democrata
145,2024-01-18,Virginia,hispanic,90,femenino,172033,doctor,islam,true,1,democrata
175,2024-02-07,Utah,black,86,femenino,157940,doctor,christianism,true,5,democrata
1136,2024-08-07,Kentucky,indian,42,femenino,85263,doctor,judaism,false,0,democrata
1068,2024-07-17,West Virginia,black,23,femenino,163505,undergraduate,other,false,1,democrata
727,2024-04-15,West Virginia,hispanic,54,masculino,116235,doctor,hinduism,true,4,republicano
1636,2024-09-29,Tennessee,hispanic,60,femenino,200000,undergraduate,islam,false,4,republicano
62,2024-01-09,Alaska,white,91,masculino,82586,undergraduate,islam,false,0,republicano
1597,2024-10-05,Texas,illegal,98,femenino,234954,high school,other,true,2,republicano
1067,2024-07-24,Utah,white,35,femenino,175249,masters,islam,false,4,democrata
92,2024-02-09,Colorado,illegal,94,femenino,193074,high school,judaism,false,5,republicano
29,2024-01-05,Florida,hispanic,49,femenino,165383,undergraduate,other,false,2,republicano
631,2024-05-03,Tennessee,asian,58,femenino,65141,doctor,hinduism,false,3,democrata
174,2024-02-13,Tennessee,illegal,74,masculino,111682,graduate,other,false,3,republicano
629,2024-04-19,West Virginia,white,54,femenino,205955,graduate,hinduism,false,1,republicano
1699,2024-10-20,Montana,hispanic,74,masculino,197074,high school,islam,false,5,republicano
101,2024-01-12,New Hampshire,white,40,femenino,203662,masters,hinduism,false,4,democrata
1204,2024-07-16,South Dakota,black,25,femenino,141967,high school,hinduism,true,0,democrata
243,2024-01-28,Wisconsin,black,92,femenino,227518,masters,hinduism,true,2,democrata
1568,2024-09-23,Pennsylvania,hispanic,96,femenino,186370,undergraduate,other,false,2,republicano
1710,2024-09-29,Nevada,illegal,97,femenino,102604,doctor,other,true,1,democrata
1666,2024-10-02,Georgia,illegal,54,masculino,157513,undergraduate,other,false,0,republicano
1570,2024-10-31,Hawaii,illegal,58,masculino,119761,undergraduate,hinduism,true,2,democrata
1524,2024-10-11,Georgia,hispanic,49,masculino,32426,doctor,atheism,false,4,republicano
602,2024-04-27,Kentucky,hispanic,94,masculino,143102,doctor,other,true,0,republicano
58,2024-01-01,Arizona,illegal,71,masculino,57539,masters,atheism,true,2,democrata
563,2024-04-06,Indiana,white,40,masculino,125725,masters,islam,true,2,republicano
1135,2024-07-13,West Virginia,hispanic,40,femenino,55000,graduate,judaism,false,4,democrata
1561,2024-09-27,Delaware,hispanic,95,masculino,33964,undergraduate,other,false,0,republicano
1200,2024-07-22,Arkansas,illegal,32,femenino,113858,high school,judaism,true,1,democrata
605,2024-04-28,Montana,indian,22,femenino,117860,doctor,islam,false,2,democrata
1031,2024-06-27,Arizona,indian,48,femenino,132736,doctor,atheism,true,4,democrata
1730,2024-09-24,Arkansas,illegal,83,femenino,201432,masters,hinduism,true,1,democrata
583,2024-04-17,Alaska,asian,90,masculino,220020,graduate,other,true,0,republicano
622,2024-04-17,New Mexico,indian,44,masculino,48568,graduate,islam,true,1,republicano
222,2024-02-02,Minnesota,illegal,98,masculino,67426,graduate,atheism,false,4,republicano
1544,2024-09-25,South Dakota,illegal,63,masculino,220172,undergraduate,islam,false,2,republicano
99,2024-02-09,Pennsylvania,black,75,femenino,77526,high school,islam,false,4,republicano
684,2024-04-10,Montana,illegal,79,masculino,233761,doctor,atheism,false,1,democrata
1691,2024-10-07,Indiana,hispanic,51,femenino,45411,doctor,islam,false,1,democrata
537,2024-05-04,Ohio,black,43,femenino,221604,masters,judaism,false,4,democrata
1645,2024-10-17,North Dakota,illegal,45,femenino,42287,high school,islam,false,2,republicano
1014,2024-07-30,Michigan,illegal,37,femenino,228668,undergraduate,islam,false,5,democrata
723,2024-04-28,Ohio,black,37,masculino,135039,doctor,other,false,5,democrata
171,2024-01-11,New Hampshire,illegal,87,femenino,182375,masters,christianism,true,3,democrata
651,2024-05-05,Vermont,hispanic,76,masculino,241451,doctor,other,true,3,democrata
504,2024-04-09,Alabama,black,94,femenino,102940,doctor,other,true,0,democrata
1047,2024-07-12,Missouri,black,39,femenino,112209,masters,atheism,false,1,democrata
1612,2024-09-24,California,illegal,31,femenino,161615,doctor,judaism,true,3,democrata
706,2024-05-01,Alaska,hispanic,78,femenino,169077,masters,atheism,false,5,democrata
1189,2024-06-29,Nevada,illegal,24,femenino,241698,masters,judaism,false,5,democrata
1060,2024-07-30,New Mexico,asian,35,femenino,192876,high school,hinduism,false,3,republicano
71,2024-01-28,New Hampshire,white,70,femenino,194684,graduate,islam,false,1,republicano
566,2024-04-30,Rhode Island,illegal,39,femenino,172404,masters,other,false,1,democrata
25,2024-01-04,New Hampshire,black,51,femenino,196464,doctor,hinduism,true,4,democrata
1713,2024-09-30,Louisiana,illegal,77,femenino,164253,doctor,atheism,false,1,democrata
1088,2024-06-25,Oklahoma,white,42,femenino,206690,undergraduate,hinduism,true,5,republicano
1132,2024-07-27,Maryland,black,31,femenino,184238,graduate,judaism,false,2,democrata
1093,2024-07-12,Wyoming,white,30,femenino,157791,high school,hinduism,true,4,republicano
1527,2024-10-21,South Dakota,hispanic,75,femenino,107012,doctor,other,true,1,democrata
210,2024-01-15,Pennsylvania,black,84,masculino,199485,undergraduate,christianism,true,3,republicano
195,2024-02-09,Florida,black,81,femenino,185296,graduate,other,true,4,republicano
533,2024-03-30,Kentucky,illegal,44,femenino,42630,doctor,islam,true,1,democrata
1695,2024-10-19,Montana,illegal,77,femenino,68378,high school,judaism,true,0,republicano
217,2024-02-12,Rhode Island,illegal,95,femenino,192836,graduate,islam,false,0,democrata
1,2024-01-31,Indiana,hispanic,95,masculino,189738,undergraduate,christianism,true,5,republicano
125,2024-02-06,Tennessee,illegal,67,masculino,39350,high school,atheism,false,5,republicano
1686,2024-10-23,Montana,illegal,62,masculino,241500,high school,judaism,false,1,republicano
1581,2024-10-14,Wisconsin,hispanic,20,femenino,74973,masters,other,false,4,democrata
1081,2024-07-27,North Dakota,hispanic,46,femenino,191966,graduate,islam,true,5,republicano
1165,2024-08-01,Hawaii,white,19,femenino,115548,high school,hinduism,true,0,democrata
1594,2024-10-18,Arizona,hispanic,68,femenino,201660,high school,islam,true,1,republicano
1233,2024-07-22,Maryland,white,49,femenino,99281,undergraduate,islam,true,5,democrata
49,2024-02-04,Kentucky,black,62,femenino,89146,undergraduate,islam,true,5,democrata
638,2024-04-25,Idaho,black,56,femenino,37995,graduate,hinduism,false,5,republicano
1018,2024-07-24,Oklahoma,black,48,femenino,159774,graduate,islam,false,2,republicano
587,2024-05-04,Maine,asian,23,femenino,128654,doctor,atheism,false,4,democrata
1717,2024-10-04,Arizona,hispanic,81,femenino,184023,high school,islam,true,4,republicano
112,2024-01-05,New Hampshire,hispanic,97,femenino,137984,graduate,islam,true,4,democrata
1734,2024-09-27,Indiana,illegal,30,masculino,146552,masters,other,false,2,democrata
142,2024-01-26,Rhode Island,white,91,masculino,185007,masters,other,true,0,republicano
42,2024-01-24,Nevada,black,32,masculino,115720,doctor,christianism,true,4,democrata
1080,2024-07-07,Illinois,white,45,femenino,161433,masters,atheism,true,5,democrata
1103,2024-06-26,Colorado,white,36,femenino,210452,high school,hinduism,true,5,republicano
1548,2024-10-06,Nebraska,illegal,37,femenino,139810,masters,islam,true,4,democrata
8,2024-02-06,Virginia,white,77,femenino,213198,graduate,islam,true,5,republicano
95,2024-01-13,Tennessee,black,96,masculino,50327,doctor,christianism,true,4,republicano
226,2024-02-01,Louisiana,white,98,femenino,41283,doctor,other,true,5,republicano
534,2024-04-15,Washington,black,94,femenino,179257,doctor,atheism,false,3,democrata
1156,2024-07-08,Minnesota,indian,19,femenino,203195,high school,hinduism,false,0,democrata
16,2024-02-02,Virginia,white,87,masculino,195898,doctor,other,true,4,republicano
